Root,Display Seq,Level,Program,Programs,Product,Subject,Language,Grade Numbers,Pearsonbu,Asset Id,Parent Asset Id,External Id,Parent Descriptor,Descriptor,Index Code,Name,Tier Type,Tier Subtype,Sco Type,Search Title,Title In Sequence,Contenttype,Filetype,Mediatype,Hide From Student,Protected,Teacher Only,Download Restrictions,Planning,Rendersize,Mobileplatforms,Remediationtype,Testtype,Question Bank Type,English Id,Pacing,Materials,Contrib Source,Description Text,Skills,Thumbnail,Externalsource,Filename,Cutscore,Keywords,Url,Activity Or SCO,Ch Lesson,Learning Model,Legacy Id,Legacy Other,Legacy Program,Notes,SCO Category,State Notes,Template01,Template02,Template03,Template04,Template05,Template06,Template07,Topic,2x Thumbnail,Grid Thumbnail,2x Grid Thumbnail,Reviewer Category,Instruction,Lexile,Guided Reading,DRA,Reading Maturity Metric,Quantile,Comprehension Skills,Text Features,Genres,Content Areas,ISBN,Author,playerTarget,Discussion Prompt,Counts Toward Mastery,Adaptive Type,Recommendable,Book Id,Pages,Featured Resources,Asset(s) to link,Thumbnail to link,Grid Thumbnail to link,Version Country,State Code,Version District,Version Statement,Content Category
"false","20",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L447225099","082ddc5e-8222-462f-8a5a-078bc0d22d6d","01969a3f-975f-4a1a-ab7e-64b4df12044b","Elevate Science Grade 1:Program Resources:Program Games",,,,,"Math Interactivity: Add-venture","Math Interactivity: Add-venture","Activity/Exercise","TinCanSCO","Interactive Media","false","false","false","Stream/View","No",,,"Remediation",,,"SCI19_NAG1_L447225099",,,"Pearson","This activity supports literacy by providing an opportunity to practice length comparison and addition and subtraction skills.","SCI19_NAG1\SCI.687|SCI19_NAG1\SCI.245|SCI19_NAG1\SCI.1552|SCI19_NAG1\SCI.4419","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/d231a726-9dc0-4120-85c8-5f3f7598b094","DCAT","Math Interactivity: Add-venture",,"math|toolbox|kilometers|minus|plus|meter|center|distance|circle|edge|mountain|valley|shore|pirate|navigation|climb|path|adventure","http://dcat.pearson.com/dcatweb/object/downloadPIF/A0604470.zip",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/d231a726-9dc0-4120-85c8-5f3f7598b094",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","30",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L447225102","082ddc5e-8222-462f-8a5a-078bc0d22d6d","8d7e5d91-1277-45a0-8857-1d7e2bbfab22","Elevate Science Grade 1:Program Resources:Program Games",,,,,"Science Concept Interactivity: Super Powers","Science Concept Interactivity: Super Powers","Activity/Exercise","TinCanSCO","Interactive Media","false","false","false","Stream/View","No",,,"Remediation",,,"SCI19_NAG1_L447225102",,,"Pearson","This activity supports literacy by providing an opportunity to practice understanding skills involving constructing patterns and combinations.","SCI19_NAG1\SCI.687|SCI19_NAG1\SCI.245|SCI19_NAG1\SCI.1552|SCI19_NAG1\SCI.4419","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/d231a726-9dc0-4120-85c8-5f3f7598b094","DCAT","Science Concept Interactivity: Super Powers",,"cross-cutting concept|cross-cutting concepts|CCC|toolbox|superhero|super powers|structure|structures","http://dcat.pearson.com/dcatweb/object/downloadPIF/A0604469.zip",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/d231a726-9dc0-4120-85c8-5f3f7598b094",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L447225103","8d7e5d91-1277-45a0-8857-1d7e2bbfab22","013d09b6-9343-4c1a-870e-7e14225209bc","Elevate Science Grade 1:Program Resources:Program Games:Science Concept Interactivity: Super Powers",,,,,"SCO Teacher Support Container","SCO Teacher Support Container","Sequence","Sequence","Teacher Support","true",,"true",,"No",,,,,,"SCI19_NAG1_L447225103",,,"Pearson",,,,,"SCO Teacher Support Container",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L447225104","013d09b6-9343-4c1a-870e-7e14225209bc","d18b9803-5c5c-47c5-9cd3-707a8b4ed8ce","Elevate Science Grade 1:Program Resources:Program Games:Science Concept Interactivity: Super Powers:SCO Teacher Support Container",,,,,"Answer Key: Super Powers","Answer Key: Super Powers","Teacher Resources","DOC/DOCX","Document","true","false","true","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L447225104",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c","Alfresco - School","Answer Key: Super Powers",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e1600dc4-d57c-4c3f-b427-4d70260a1ce1",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c",,,,,,,,,,,,,,,,,,"false",,"NO",,,,,,,"USA",,,,
"false","40",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L447225105","082ddc5e-8222-462f-8a5a-078bc0d22d6d","a35991e9-7a7c-4c9d-b4a1-652e866d2a14","Elevate Science Grade 1:Program Resources:Program Games",,,,,"Science and Engineering Interactivity: Scavenger Hunt","Science and Engineering Interactivity: Scavenger Hunt","Activity/Exercise","TinCanSCO","Interactive Media","false","false","false","Stream/View","No",,,"Remediation",,,"SCI19_NAG1_L447225105",,,"Pearson","This activity supports literacy by providing an opportunity to practice interpreting data skills.","SCI19_NAG1\SCI.243|SCI19_NAG1\SCI.1680|SCI19_NAG1\SCI.2535|SCI19_NAG1\SCI.1311|SCI19_NAG1\SCI.1235|SCI19_NAG1\SCI.3435","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/d231a726-9dc0-4120-85c8-5f3f7598b094","DCAT","Science and Engineering Interactivity: Scavenger Hunt",,"Science and Engineering Practice|Science and Engineering Practices|SEP|toolbox|mineral|minerals|gold|copper|graphite|hardness|streak|streak plate|pyrite","http://dcat.pearson.com/dcatweb/object/downloadPIF/A0604468.zip",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/d231a726-9dc0-4120-85c8-5f3f7598b094",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","80",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L511926745","3b761745-0c8c-4468-b7dd-7a36372da541","85ca8ac0-36f6-4a68-9da0-a65c3b00fa68","Elevate Science Grade 1:Program Resources",,,,,"Labs","Labs","Sequence","Sequence","Tier","false",,"false",,"No",,,,,,"SCI19_NAG1_L511926745",,,"Pearson","This folder contains the labs from the program.",,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/73eed90a-f0ee-4617-bf45-9b10ef203860",,"Labs",,,,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/73eed90a-f0ee-4617-bf45-9b10ef203860","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/4f6f4c7a-6423-425f-9cc4-2eb254c27d6f","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/4f6f4c7a-6423-425f-9cc4-2eb254c27d6f",,,,,,,,,,,,,,"realize",,,,,,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science","English","3|4|5","Science",,,"SCI19_NAG1_L445074175","85ca8ac0-36f6-4a68-9da0-a65c3b00fa68","0f5f2edd-c9d0-42bc-ac5b-edaa67221b76","Elevate Science Grade 1:Program Resources:Labs",,,,,"Elevate Science Grade 1 Master Materials List for Lab Activities","Elevate Science Grade 1 Master Materials List for Lab Activities","Reference Material","URL","Link","false","false","false","Download Only","No",,,"Remediation",,,"SCI19_NAG1_L445074175",,,"Pearson","This master materials list has all of the materials needed to complete the labs in this course. Use it to identify kit, school supplied, consumable and nonconsumable materials.",,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e768464d-fdc9-43c2-ad1b-18ee15039fe8","URL","Elevate Science Grade 1 Master Materials List for Lab Activities",,"lab|labs|material|materials|activity|activities|hands-on|materials list|material list","https://curriculum.media.pearsoncmg.com/curriculum/science/Next_Generation_Science/Elem19/ELS19_NA_01_MML.zip",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e768464d-fdc9-43c2-ad1b-18ee15039fe8","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/ee91c98b-dc4c-4472-8936-68026d5028d7","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/ee91c98b-dc4c-4472-8936-68026d5028d7",,,,,,,,,,,,,,"realize",,"false",,"NO",,,,,,,"USA",,,,
"false","20",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L511869344","85ca8ac0-36f6-4a68-9da0-a65c3b00fa68","6ad536cb-b1bb-4c7c-ad03-862310b73524","Elevate Science Grade 1:Program Resources:Labs",,,,,"Sound","Sound","Sequence","Sequence","Lesson","false",,"false",,"No",,,,,,"SCI19_NAG1_L511869344",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/73eed90a-f0ee-4617-bf45-9b10ef203860",,"Sound",,,,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/73eed90a-f0ee-4617-bf45-9b10ef203860","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/4f6f4c7a-6423-425f-9cc4-2eb254c27d6f","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/4f6f4c7a-6423-425f-9cc4-2eb254c27d6f",,,,,,,,,,,,,,"realize",,,,,,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400113348","6ad536cb-b1bb-4c7c-ad03-862310b73524","a32491dc-5b9e-4bb9-97c1-4ad9dfc7260f","Elevate Science Grade 1:Program Resources:Labs:Sound",,,,,"Quest Check-In Lab: How can an instrument send a secret?","Quest Check-In Lab: How can an instrument send a secret?","Lab","DOC/DOCX","Document","false","false","false","Stream/View/Download","No",,,"Remediation","Test","Test","SCI19_NAG1_L400113348",,,"Pearson","This Quest Check-In Lab provides an opportunity for students to make a device or model to send a message. The purpose of this lab is to use the model or device to send a secret code.","SCI19_NAG1\SCI.74|SCI19_NAG1\SCI.176|SCI19_NAG1\SCI.722|SCI19_NAG1\SCI.184|SCI19_NAG1\SCI.2392|SCI19_NAG1\SCI.264|SCI19_NAG1\SCI.740|SCI19_NAG1\SCI.2561|SCI19_NAG1\SCI.1339","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","Quest Check-In Lab: How can an instrument send a secret?",,"inquiry|investigate|investigation|lab|labs|quest|check-in|check in|sound|sounds|send|message|messages|secret code|secret codes|device|instrument|plastic cup|plastic wrap|sand|rubber spatula|wooden spoon|whisk|metal box|plastic container|metal baking tray|glue|tape|craft sticks|paper clips","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/63c38e3e-e0ad-44bf-af8b-33dc371866b7",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"testnav",,"true",,"YES",,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400113360","a32491dc-5b9e-4bb9-97c1-4ad9dfc7260f","bb193d81-7fd6-4d52-8df3-45f15b2c6bef","Elevate Science Grade 1:Program Resources:Labs:Sound:Quest Check-In Lab: How can an instrument send a secret?",,,,,"Quest Check-In LabTeacher Support Container","Quest Check-In LabTeacher Support Container","Sequence","Sequence","Teacher Support","true",,"true",,"No",,,,,,"SCI19_NAG1_L400113360",,,"Pearson",,,,,"Quest Check-In LabTeacher Support Container",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400113367","bb193d81-7fd6-4d52-8df3-45f15b2c6bef","f7ccb887-589d-4853-bfec-27cb2a30a4a8","Elevate Science Grade 1:Program Resources:Labs:Sound:Quest Check-In Lab: How can an instrument send a secret?:Quest Check-In LabTeacher Support Container",,,,,"Quest Check-In Lab Placemat: How can an instrument send a secret?","Quest Check-In Lab Placemat: How can an instrument send a secret?","Teacher Resources","PDF","Document","false","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L400113367",,,"Pearson",,"SCI19_NAG1\SCI.74|SCI19_NAG1\SCI.176|SCI19_NAG1\SCI.722|SCI19_NAG1\SCI.184|SCI19_NAG1\SCI.2392|SCI19_NAG1\SCI.264|SCI19_NAG1\SCI.740|SCI19_NAG1\SCI.2561|SCI19_NAG1\SCI.1339","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","Quest Check-In Lab Placemat: How can an instrument send a secret?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/939fa5d1-b354-4b7f-89f8-f39752ee0bc9",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","20",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400113381","bb193d81-7fd6-4d52-8df3-45f15b2c6bef","47740d8f-d63f-4cd2-bdb1-6304724bf83b","Elevate Science Grade 1:Program Resources:Labs:Sound:Quest Check-In Lab: How can an instrument send a secret?:Quest Check-In LabTeacher Support Container",,,,,"Teacher Support: How can an instrument send a secret?","Teacher Support: How can an instrument send a secret?","Teacher Resources","DOC/DOCX","Document","true","false","true","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L400113381",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c","Alfresco - School","Teacher Support: How can an instrument send a secret?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/9f02f8c7-fd8c-452c-bb90-d81506347599",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","30",,"Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI19_NAG1_L532967038","bb193d81-7fd6-4d52-8df3-45f15b2c6bef","87664d7f-80c4-4081-acd0-4f482aec4f0d","Elevate Science Grade 1:Program Resources:Labs:Sound:Quest Check-In Lab: How can an instrument send a secret?:Quest Check-In LabTeacher Support Container",,,,,"Misión Control: Lab: ¿Cómo puede un instrumento enviar un secreto?","Misión Control: Lab: ¿Cómo puede un instrumento enviar un secreto?","Lab","DOC/DOCX","Document","false","false","false","Stream/View/Download","No",,,"Remediation","Test","Test","SCI19_NAG1_L532967038",,,"Pearson","Este laboratorio de Misión: Control permite que los estudiantes hagan un aparato o un instrumento para enviar un mensaje. El objetivo de este laboratorio es usar el modelo o instrumento para enviar un código secreto.","SCI19_NAG1\SCI.176|SCI19_NAG1\SCI.722|SCI19_NAG1\SCI.2561|SCI19_NAG1\SCI.74|SCI19_NAG1\SCI.1339|SCI19_NAG1\SCI.264|SCI19_NAG1\SCI.740|SCI19_NAG1\SCI.184|SCI19_NAG1\SCI.2392","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","Misión Control: Lab: ¿Cómo puede un instrumento enviar un secreto?",,"indagación|investigar|investigación|laboratorio|laboratorios|misión|control|sonido|sonidos|enviar|mensaje|mensajes|código secreto|códigos secretos|aparato|instrumento|vaso de plástico||plástico de envolver|arena|espátula de goma|cuchara de madera|batidor|caja de metal|envase de plástico|molde de metal para hornear|pegamento o cinta adhesiva|palillos de manualidades|clips","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/e8c7c4a9-7062-426f-911c-fe89f8af1202",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"testnav",,"true",,"YES",,,,,,,"USA",,,,
"false","40",,"Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI19_NAG1_L532967055","bb193d81-7fd6-4d52-8df3-45f15b2c6bef","f9242303-d59e-4bff-ada3-26cfd4cbda7b","Elevate Science Grade 1:Program Resources:Labs:Sound:Quest Check-In Lab: How can an instrument send a secret?:Quest Check-In LabTeacher Support Container",,,,,"Mantel individual de Misión Control: Lab: ¿Cómo puede un instrumento enviar un secreto?","Mantel individual de Misión Control: Lab: ¿Cómo puede un instrumento enviar un secreto?","Teacher Resources","PDF","Document","false","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L532967055",,,"Pearson",,"SCI19_NAG1\SCI.176|SCI19_NAG1\SCI.722|SCI19_NAG1\SCI.2561|SCI19_NAG1\SCI.74|SCI19_NAG1\SCI.1339|SCI19_NAG1\SCI.264|SCI19_NAG1\SCI.740|SCI19_NAG1\SCI.184|SCI19_NAG1\SCI.2392","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","Mantel individual de Misión Control: Lab: ¿Cómo puede un instrumento enviar un secreto?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/88d7b408-4d7e-41b8-9c32-49ad2d08f337",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","20",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400110856","6ad536cb-b1bb-4c7c-ad03-862310b73524","a19f7547-767c-48ab-bc28-ba8da74426ee","Elevate Science Grade 1:Program Resources:Labs:Sound",,,,,"uInvestigate Lab: How does size affect sound?","uInvestigate Lab: How does size affect sound?","Lab","DOC/DOCX","Document","false","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L400110856",,,"Pearson","This uInvestigate lab provides an opportunity for students to ues length to change sounds. The purpose of this lab is to demonstrate how straws of different length can produce different sounds.","SCI19_NAG1\SCI.74|SCI19_NAG1\SCI.176|SCI19_NAG1\SCI.2392|SCI19_NAG1\SCI.264|SCI19_NAG1\SCI.2561|SCI19_NAG1\SCI.1339","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","uInvestigate Lab: How does size affect sound?",,"inquiry|investigate|investigation|uInvestigate|lab|labs|hands-on|hands on|sound|sounds|vibrate|vibrations|pitch|volume|long|longer|short|shorter|straw|straws|tape|scissors|ruler","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/2a0a5744-53f9-41e2-aadc-09e2b6412e57",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science",,"K|1|2","Science",,,"SCI19_NAG1_L400110867","a19f7547-767c-48ab-bc28-ba8da74426ee","12f4640f-b802-4367-96af-1d0aa1c2fa3a","Elevate Science Grade 1:Program Resources:Labs:Sound:uInvestigate Lab: How does size affect sound?",,,,,"uInvestigate Lab Teacher Support Container","uInvestigate Lab Teacher Support Container","Sequence","Sequence","Teacher Support","true",,"true",,"No",,,,,,"SCI19_NAG1_L400110867",,,"Pearson",,,,,"uInvestigate Lab Teacher Support Container",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI19_NAG1_L532966783","12f4640f-b802-4367-96af-1d0aa1c2fa3a","51992113-b4e1-4943-8701-e6698e325ab6","Elevate Science Grade 1:Program Resources:Labs:Sound:uInvestigate Lab: How does size affect sound?:uInvestigate Lab Teacher Support Container",,,,,"túInvestigas: Lab: ¿Cómo afecta el tamaño al sonido?","túInvestigas: Lab: ¿Cómo afecta el tamaño al sonido?","Lab","DOC/DOCX","Document","false","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L532966783",,,"Pearson","Este túInvestigas: Lab permite que los estudiantes usen la longitud para cambiar de sonido. El objetivo de este laboratorio es que los estudiantes demuestren cómo los popotes de diferente longitud pueden producir sonidos diferentes.","SCI19_NAG1\SCI.176|SCI19_NAG1\SCI.2561|SCI19_NAG1\SCI.74|SCI19_NAG1\SCI.1339|SCI19_NAG1\SCI.264|SCI19_NAG1\SCI.2392","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","túInvestigas: Lab: ¿Cómo afecta el tamaño al sonido?",,"indagación|investigar|investigación|túInvestigas|laboratorio|laboratorios|práctico|prácticos|sonido|sonidos|vibrar|vibraciones|tono|volumen|largo|más largo|corto|más corto|popote|popotes|cinta adhesiva|tijeras|regla","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/5d65f5cd-7117-4022-b912-7c90dd7207f7",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","20",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L400110874","12f4640f-b802-4367-96af-1d0aa1c2fa3a","e027b65c-6f56-4397-9b38-f7c7e7afbefc","Elevate Science Grade 1:Program Resources:Labs:Sound:uInvestigate Lab: How does size affect sound?:uInvestigate Lab Teacher Support Container",,,,,"uInvestigate Lab Placemat: How does size affect sound?","uInvestigate Lab Placemat: How does size affect sound?","Teacher Resources","PDF","Document","false","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L400110874",,,"Pearson",,"SCI19_NAG1\SCI.74|SCI19_NAG1\SCI.176|SCI19_NAG1\SCI.2392|SCI19_NAG1\SCI.264|SCI19_NAG1\SCI.2561|SCI19_NAG1\SCI.1339","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","uInvestigate Lab Placemat: How does size affect sound?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/27832528-b529-46b2-b8f7-da453c8aa917",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
"false","30",,"Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI19_NAG1_L532966794","12f4640f-b802-4367-96af-1d0aa1c2fa3a","91a2b06c-b607-4a41-a6b6-a6f6cca890df","Elevate Science Grade 1:Program Resources:Labs:Sound:uInvestigate Lab: How does size affect sound?:uInvestigate Lab Teacher Support Container",,,,,"Mantel individual de túInvestigas: Lab: ¿Cómo afecta el tamaño al sonido?","Mantel individual de túInvestigas: Lab: ¿Cómo afecta el tamaño al sonido?","Teacher Resources","PDF","Document","false","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L532966794",,,"Pearson",,"SCI19_NAG1\SCI.176|SCI19_NAG1\SCI.2561|SCI19_NAG1\SCI.74|SCI19_NAG1\SCI.1339|SCI19_NAG1\SCI.264|SCI19_NAG1\SCI.2392","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560","Alfresco - School","Mantel individual de túInvestigas: Lab: ¿Cómo afecta el tamaño al sonido?",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/bf2491c6-4180-48d2-9883-9e176d48d76e",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7d82b446-47ad-4b51-bdec-476faf3aa560",,,,,,,,,,,,,,,,"realize",,"false",,"YES",,,,,,,"USA",,,,
